HotelID,HotelName,star,taRating,reviewsCount,price,locality,country,city,thumbImage,description
744468,Hotel Geo Grande,2,4.0,20,,City Centre,India,Coimbatore,/7444/744468/images/Geo_Room_1_tn.jpg,"No matter if you are passing through town and need a comfortable place to stay, or here to experience the flare that Coimbatore has to offer, Geo Grande hotel is equipped to suit your every need. For executive travelers, our rooms have ample workspace and wireless high-speed internet access to ensure an efficient and convenient business trip. For your lodging needs, please use our online reservations system to book your hotel room.

Geo Grande is located in the prime location of Gandhipuram which is the central business area of Coimbatore. Geo Grande is easily accessible by all modes of public and private transport from various parts of the state.

Geo Grande has wired and wireless internet access to keep you connected all the time! With basic Business Center facilities in-house, and prime shopping, dining and entertainment options within a few minutes' walk, Geo Grande provides you an ideal setting for work or leisure! With a homely atmosphere, friendly service and convenient facilities, Geo Grande offers true value-for-money accommodation in the heart of Coimbatore. We provide 3 star equivalent facilities at the price of serviced apartments."
868478,Hotel Seyon Plaza,3,4.0,7,3302,Avinashi Road,India,Coimbatore,/8684/868478/images/Copy_of_IMG-20150619-WA0024_tn.jpg,"Offering a unique blend of convenience and warmth. Hotel Seyon Plaza, Coimbatore is one of the most sought-after destinations in the city. Located downtown, this hotel is accessible from all the important locations in the city. The rooms are truly comforting, while the unparalleled services and gracious hospitality makes the stay memorable.

<b>Location: </b>
Situated on Masakalipalayam Road, Sowripalayam, Hotel Seyon Plaza stands in the prime location. The hotel has tourist places like Sri Saradambal Temple (Approx. 5 km) and Sri Selva Vinayagar Temple (Approx. 15 km) in its vicinity. Gass Forest Museum, a Government run natural history museum and Lourds Church, a place with healing powers are some of the prominent places of visit in the city.


<b>Hotel Features: </b>
Hotel Seyon Plazat is a great option for leisure guests. The basic facilities offered are 24-hour front desk, parking, travel desk, 24-hour security and doctor on call.  

<b>Rooms: </b>
Seyon Premium rooms and Seyon Executive rooms are the accommodation options that can be availed by the guests. With simple styling and warm ambience, these rooms are specially designed to offer ultimate relaxation and comfort to the guests. All the rooms are provided with  amenities like colour TV and telephone with direct dialling.
"
876858,Hotel ESS Paradise,2,3.5,12,999,Near Bus Terminal,India,Coimbatore,/8768/876858/images/78137073_tn.jpg,"The hotel also offers easy access to major shopping and tourist destinations in and around Coimbatore, making it an ideal choice for both the leisure and business travelers."
744290,Hotel Seetharam Select,3,4.5,52,3304,Gandhipuram-New Bus Terminal,India,Coimbatore,/7442/744290/images/Executive_(4)_tn.jpg,A 3 star accommodation having state of the art facilities. This is a pure vegetarian hotel providing comfortable staying pleasure.
745246,Park Inn,3,3.5,44,2072,Near Railway Station,India,Coimbatore,/7452/745246/images/park_result_tn.jpg,"A rich ambiance of class. The warmth of homely comfort. And facilities that offer complete convenience. That's what a stay at Park Inn Hotel is all about. Whether you are looking for the ideal spot to rejuvenate your family, or a place that gives you business class facilities, you'll find that the Park Inn Hotel has a host of advantages to offer you.

The Park Inn Hotel is situated in the very heart of bustling coimbatore a stone's throw away from the railway station and just few kilometers from the airport. Thus, whether you have just stepped out from a long and tiring journey, or have business to attend to in the heart of the town, Park Inn Hotel is the perfect choice for both business and pleasure. You will find the Park Inn Hotel ideally suited. Both in terms of convenience in terms of economy.

In addition to all the routine facilities of a class hotel, Park Inn also offers you several conveniences to conduct your business in complete comfort. Park Inn is also connected to a travel desk that allows you to make a plans to visit tourist destinations like Ooty, Munnar and Kodaikanal, apart from routine destinations. The Park Inn. Step in anytime. And discover class, comfort and convenience all waiting to welcome you. At the most affordable prices.

The Park Inn Hotel has been created keeping the needs of the business traveller in mind. Three star facilities have been incorporated into all the avenues of the hotel. 68 well appointed rooms offer immense comfort. The rooms are designed in such manner, so as to allow ample space and also sport necessary facilities.

An added advantage you will find at the Park Inn Hotel is the wholesome complementary breakfast you are served. The elegance of the rooms, combined with sumptuous food will leave you feeling completely relaxed and light on your wallet."
745966,Mary Meridien,2,4.0,17,999,Gandhipuram-New Bus Terminal,India,Coimbatore,/7459/745966/images/Copy_of_Entrance_tn.jpg,"Mary Meridien a Business Class Lodge newly opened in the lively centre of Coimbatore opposite to gandhipuram town bus-stand, offers awe-inspiring rooms with favoured accommodation choices for both families and business persons. The comfortable lodging is perfect for both short and long stays. The Quality of Service and Hospitality will stay in your hearts forever.

Mary Meridien Lodge beautifully furnished with the style and charm of its own, the Lodge will provide comfortable and a luxurious stay. With a silent and lovely ambience every room has beautifully designed interiors with Sony LED TV with satellite cable connection and direct dial Telephone connection. Bathrooms are en-suite and well-appointed with hot water, rain shower, branded western toiletries and imported glass doors. Wi-Fi Internet connections at Lobby, Lift Facility, AC / Non AC Rooms, Near By Car Parking, 24 Hour Room Service, Security Guards and CCTV Setup are some important facilities to mention.

It is just 2 Kms from the railway station and 10 kms from the airport and just walking distance from central and town bus stands. It is within 10 minutes walking distance to VOC park and theatres. And shopping malls are just around the corner. 
Mary Meridien Lodge is committed to customer satisfaction and strives towards continuously and consistently delighting our guests with excellent hospitality and services. 
Feel Free to contact us we will be glad to hear from you. Have a Pleasent Stay at Mary Meridien Lodge, near gandhipuram, Coimbatore."
744378,OYO 4658 Akil Residency,2,5.0,4,1814,City Centre,India,Coimbatore,/7443/744378/images/a0c5a028_tn.jpg,"<p><b>Property Location: </b> With a stay at OYO 4658 Akil Residency in Coimbatore (Gandhipuram), you'll be within a 15-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This hotel is 3.1 mi (5 km) from PSG College of Technology and 4 mi (6.4 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Make yourself at home in one of the 19 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have bathtubs or showers and complimentary toiletries.</p><p><b>Dining: </b> A complimentary continental breakfast is included.</p><p><b>Business, Other Amenities: </b> Free self parking is available onsite.</p>"
956914,Hotel Grand Gunas,3,3.5,6,2128,RS Puram,India,Coimbatore,/9569/956914/images/result_view_tn.jpg,""
1323694,Vista Rooms at Shanthi Theatre,3,,,2165,City Centre,India,Coimbatore,/1323/1323694/images/res_v_tn.jpg,The modern rooms promise immaculate bed-linens and spic-and-span bathrooms in addition to amenities such as television and air-conditioning.
1323724,Vista Rooms at Ramnagar,3,,,2308,City Centre,India,Coimbatore,/1323/1323724/images/bed5_tn.jpg,The aesthetically decorated rooms promise immaculate bed-linens and spic-and-span bathrooms in addition to amenities such as television and air-conditioning.
1323744,Vista Rooms at Coimbatore Junction,3,,,3414,Avinashi Road,India,Coimbatore,/1323/1323744/images/1323744-9_tn.jpg,A centrally located hotel with modern amenities and well-appointed rooms in Coimbatore.
1328368,Hotel Vijay Elanza,4,4.0,119,3991,Avinashi Road,India,Coimbatore,/1328/1328368/images/results_tn.jpg,"A unit of renowned Vijay Hotels, Vijay Elanza, is a 4-star genteel property known for its sophisticated facilities and immaculate accommodation. Situated on Avinashi Road, the inn is located inside a 15-minute drive from the Coimbatore Junction and Coimbatore International Airport. Other places of interest around the hotel include the Tidel Park, Brookefields Mall, Codissia Trade Fair Complex and Fun Republic Mall. The rooms are spacious and elegantly designated and are equipped with all modern-day amenities such as dryers and toiletries. Some are even equipped with dishwashers, ovens, and toasters. 

There are a number of indoor games available along with a fitness centre to keep the visitors entertained. This hotel caters to the needs of the business and corporate travellers as well. Various other services include currency exchange, laundry, and car parking. Enjoy the mouth-watering barbecued food, desserts, frozen yogurts and other treats at the Global Barbeque.  

The 25th Hour Sports Lounge is also available for guests to enjoy an evening with family and friends."
1328786,Crystal Lake Service Apartments,2,4.5,5,1456,Singanallur,India,Coimbatore,/1328/1328786/images/6W6A0337_tn.jpg,""
1329940,Ranis Grand,3,3.5,9,1960,Near Railway Station,India,Coimbatore,/1329/1329940/images/rani_front_2.1._tn.jpg,""
1330266,Hiy Rooms in Peelamedu,2,0.0,0,2950,Singanallur,India,Dead City,/1330/1330266/images/IMG-20151017-WA0009_tn.jpg,"Offering a unique blend of convenience and warmth. Hiy Rooms in Peelamedu, Coimbatore is one of the most sought-after destinations in the city. Located downtown, this hotel is accessible from all the important locations in the city. The rooms are truly comforting, while the unparalleled services and gracious hospitality makes the stay memorable.

<b>Location: </b>
Situated on Masakalipalayam Road, Sowripalayam, Hotel Seyon Plaza stands in the prime location. The hotel has tourist places like Sri Saradambal Temple (Approx. 5 km) and Sri Selva Vinayagar Temple (Approx. 15 km) in its vicinity. Gass Forest Museum, a Government run natural history museum and Lourds Church, a place with healing powers are some of the prominent places of visit in the city.


<b>Hotel Features: </b>
Hiy Rooms in Peelamedu is a great option for leisure guests. The basic facilities offered are 24-hour front desk, parking, travel desk, 24-hour security and doctor on call.  

<b>Rooms: </b>
Hiy Rooms in Peelamedu Standrad rooms are the accommodation options that can be availed by the guests. With simple styling and warm ambience, these rooms are specially designed to offer ultimate relaxation and comfort to the guests. All the rooms are provided with  amenities like colour TV and telephone with direct dialling.
"
1330274,Hiy Rooms in GCT Road,2,0.0,0,1680,Thondamuthur Road,India,Coimbatore,/1330/1330274/images/IMG-20151026-WA0042_tn.jpg,""
1328608,Fortune Suites,3,4.0,29,2789,RS Puram,India,Coimbatore,/1328/1328608/images/IMG-20151008-WA0014_tn.jpg,"Hotel Fortune suites Situated Close to Coimbatore Business hub and the Main Shopping Area, fortune suite offers a Business Hospitality Experience in the Heart of the City with all the Conveniences the Global Traveler is Used to. Fortune suite has 20 Well Furnished Luxury Suites, all equipped with Wi-fi, In-Room Safety Lockers, Coffee Makers, 42-inch LCD TV's and Comfortable Beds. This Hotel is Located in the Heart of the City Which Connects The Hotel to All the Major Shopping and Business Streets of the City.It is situated in Center part of the city surrounded by major business areas and very near to Maruthamalai temple & Just 5kms from Coimbatore Railway Station and 12kms from Airport.

We Offer Our Customers a high degree of Convenience, Comfort and Providing Comprehensive Business Services for the executive travelers."
1336922,ZIBE Coimbatore by GRT Hotels,3,4.5,139,4140,Avinashi Road,India,Coimbatore,/1336/1336922/images/grt_vibe_tn.jpg,"<p><b>Property Location: </b> Located in Coimbatore, ZIBE Coimbatore by GRT Hotels is a 3-minute drive from PSG College of Technology and 6 minutes from Tidel Park Coimbatore IT SEZ.  This hotel is 2.1 mi (3.4 km) from Codissia Trade Fair Complex and 2.4 mi (3.9 km) from Lotus Eye Hospital and Institute.</p><p><b>Rooms: </b> Make yourself at home in one of the 56 air-conditioned rooms featuring minibars and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with showers feature complimentary toiletries and slippers. Conveniences include laptop-compatible safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Take advantage of recreation opportunities such as a 24-hour fitness center, or other amenities including complimentary wireless Internet access and tour/ticket assistance.</p><p><b>Dining: </b> Enjoy a meal at Tiffin Room, or stay in and take advantage of the hotel's room service (during limited hours). A complimentary buffet breakfast is served daily from 7 AM to 10 AM.</p><p><b>Business, Other Amenities: </b> Featured amenities include dry cleaning/laundry services, a 24-hour front desk, and luggage storage. Free valet parking is available onsite.</p>"
1330272,Hiy Rooms in Ramnagar,2,4.0,31,999,Gandhipuram-New Bus Terminal,India,Coimbatore,/1330/1330272/images/IMG-20151027-WA0025_tn.jpg,""
1330270,Hiy Rooms Gandhipuram,2,0.0,0,1512,Near Bus Terminal,India,Coimbatore,/1330/1330270/images/IMG-20151104-WA0007_tn.jpg,"Offering a unique blend of convenience and warmth. Hiy Rooms Gandhipuram, Coimbatore is one of the most sought-after destinations in the city. Located downtown, this hotel is accessible from all the important locations in the city. The rooms are truly comforting, while the unparalleled services and gracious hospitality makes the stay memorable.

<b>Location: </b>
Situated on Dr. Rajendraprasad Road, Hiy Rooms Gandhipuram stands in the prime location. The hotel has tourist places like Sri Saradambal Temple (Approx. 5 km) and Sri Selva Vinayagar Temple (Approx. 9 km) in its vicinity. Gass Forest Museum, a Government run natural history museum and Lourds Church, a place with healing powers are some of the prominent places of visit in the city.


<b>Hotel Features: </b>
Hiy Rooms Gandhipuram is a great option for leisure guests. The basic facilities offered are 24-hour front desk, parking, travel desk, 24-hour security and doctor on call. The hotel also has in house coffee shop which caters to the in house guest. 

<b>Rooms: </b>
Standard Non A/C rooms and Standard A/C rooms are the accommodation options that can be availed by the guests. With simple styling and warm ambience, these air-conditioned rooms are specially designed to offer ultimate relaxation and comfort to the guests. All the rooms are provided with  amenities like colour TV and telephone with direct dialling.
"
1331048,Hotel Mahis Gateway,3,4.5,23,3540,Avinashi Road,India,Coimbatore,/1331/1331048/images/Bedroom_tn.jpg,""
1331738,Hotel Venition Inn,3,4.5,16,2072,City Centre,India,Coimbatore,/1331/1331738/images/Copy_of_IMG_0054_tn.jpg,"This value-for-money hotel offers cosy rooms, decked with colour-coordinated décor. Located in a bustling area of the city, it is an apt accommodation option for busy corporate travellers!"
1330276,Hiy Rooms in DB Road,2,3.5,6,1792,City Centre,India,Coimbatore,/1330/1330276/images/DSC01317_tn.jpg,""
1330280,Hiy Rooms in RS Puram,2,0.0,0,2520,City Centre,India,Coimbatore,/1330/1330280/images/exterior1_w.v3_tn.jpg,""
1357352,Kiscol Grands,3,5.0,432,3717,City Centre,India,Coimbatore,/1357/1357352/images/deluxe_king_tn.jpg,A contemporary style lodging having plush facilities for both business class and leisure travellers. Fully furnished multi-cuisine restaurant serves lip smacking meals.
1360546,Hotel Chenthur Park,3,4.5,45,5324,Near Airport,India,Coimbatore,/1360/1360546/images/Interconnecting_Deluxe_Room_tn.jpg,"<p><b>Property Location: </b> Located in Coimbatore, Hotel Chenthur Park is within a 15-minute walk of Lotus Eye Hospital and Institute and Kovai Medical Center and Hospital.  This hotel is 1.7 mi (2.7 km) from Codissia Trade Fair Complex and 1.9 mi (3.1 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Make yourself at home in one of the 40 air-conditioned rooms featuring minibars and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Take in the views from a rooftop terrace and a garden and make use of amenities such as complimentary wireless Internet access. Additional features at this hotel include tour/ticket assistance, a picnic area, and barbecue grills.</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers room service (during limited hours). Wrap up your day with a drink at the bar/lounge. A complimentary continental breakfast is served daily from 7:30 AM to 10 AM.</p><p><b>Business, Other Amenities: </b> Featured amenities include complimentary newspapers in the lobby, dry cleaning/laundry services, and a 24-hour front desk. A roundtrip airport shuttle is complimentary (available 24 hours).</p>"
1358712,Aishvarya Residency,3,3.0,0,1445,Avinashi Road,India,Coimbatore,/1358/1358712/images/124733940_tn.jpg,"<p><b>Property Location: </b> With a stay at Aishvarya Residency in Coimbatore, you'll be within a 10-minute drive of Lotus Eye Hospital and Institute and Kovai Medical Center and Hospital.  This hotel is 3 mi (4.8 km) from Codissia Trade Fair Complex and 3.2 mi (5.2 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Make yourself at home in one of the 50 guestrooms. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include desks and ceiling fans, and housekeeping is provided daily.</p><p><b>Amenities: </b> Make use of convenient amenities, which include complimentary wireless Internet access and tour/ticket assistance.</p><p><b>Dining: </b> Enjoy a meal at the restaurant, or stay in and take advantage of the hotel's 24-hour room service. A complimentary cooked-to-order breakfast is served daily.</p><p><b>Business, Other Amenities: </b> Featured amenities include complimentary newspapers in the lobby, dry cleaning/laundry services, and a 24-hour front desk.</p>"
1361138,Radisson Blu Coimbatore,5,4.5,392,5545,Avinashi Road,India,Coimbatore,/1361/1361138/images/f4e0ddda_tn.jpg,"<p><b>Property Location: </b> A stay at Radisson Blu Coimbatore places you in the heart of Coimbatore, a 4-minute drive from PSG College of Technology and 9 minutes from Puliakulam Vinayagar Temple.  This 5-star hotel is 2 mi (3.3 km) from Gedee Car Museum and 2.7 mi (4.4 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Make yourself at home in one of the 135 guestrooms featuring iPod docking stations and minibars. Complimentary wireless Internet access keeps you connected, and 42-inch LED televisions are provided for your entertainment. Private bathrooms have complimentary toiletries and hair dryers. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Relax at the full-service spa, where you can enjoy massages, body treatments, and facials. You can take advantage of recreational amenities such as a health club, an outdoor pool, and a sauna. Additional amenities at this hotel include complimentary wireless Internet access, concierge services, and a hair salon.</p><p><b>Dining: </b> Grab a bite at Cake Shop & Tea Lounge., one of the hotel's 2 restaurants, or stay in and take advantage of the room service (during limited hours). Unwind at the end of the day with a drink at the bar/lounge or the poolside bar. Buffet breakfasts are available daily from 6:30 AM to 10:30 AM for a fee.</p><p><b>Business, Other Amenities: </b> Featured amenities include complimentary wired Internet access, a business center, and limo/town car service. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free valet parking is available onsite.</p>"
1509658,ibis Coimbatore City Centre- An AccorHotels Brand,3,4.5,160,3775,Avinashi Road,India,Coimbatore,/1509/1509658/images/892172ff_tn.jpg,"<p><b>Property Location: </b> In the heart of Coimbatore, ibis Coimbatore City Centre- An AccorHotels Brand is within a 5-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This hotel is 1.5 mi (2.5 km) from PSG College of Technology and 3.4 mi (5.5 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Make yourself at home in one of the 129 air-conditioned rooms featuring refrigerators and LED televisions. Complimentary wireless Internet access is available to keep you connected. Bathrooms have showers and hair dryers. Conveniences include phones, as well as safes and desks.</p><p><b>Amenities: </b> Enjoy recreation amenities such as a 24-hour fitness center or take in the view from a terrace. Additional features at this hotel include complimentary wireless Internet access and tour/ticket assistance. Getting to nearby attractions is a breeze with the area shuttle (surcharge).</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers room service (during limited hours).</p><p><b>Business, Other Amenities: </b> Featured amenities include a business center, complimentary newspapers in the lobby, and dry cleaning/laundry services. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and limited parking is available onsite.</p>"
1361034,Treebo Corner Stay,3,4.0,66,2184,Avinashi Road,India,Coimbatore,/1361/1361034/images/Mahagony_02_tn.jpg,"<p><b>Property Location: </b> Located in Coimbatore, Treebo Corner Stay is a 2-minute drive from Puliakulam Vinayagar Temple and 7 minutes from Gedee Car Museum.  This hotel is 1.5 mi (2.5 km) from PSG College of Technology and 3.4 mi (5.4 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Make yourself at home in one of the 12 air-conditioned guestrooms. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include complimentary bottled water and ceiling fans, and housekeeping is provided daily.</p><p><b>Dining: </b> Enjoy a meal at the restaurant, or stay in and take advantage of the hotel's room service (during limited hours). A complimentary breakfast is included.</p><p><b>Business, Other Amenities: </b> Featured amenities include a 24-hour front desk, laundry facilities, and an elevator (lift). Free self parking is available onsite.</p>"
1361864,Dvara Siruvani,3,4.5,112,7260,Alandurai,India,Coimbatore,/1361/1361864/images/f75a93ef_tn.jpg,"<p><b>Property Location: </b> With a stay at Dvara Siruvani in Coimbatore, you'll be within a 15-minute drive of Bethesda Christian Temple and Karunya University.  This resort is 4 mi (6.5 km) from Science Park.</p><p><b>Rooms: </b> Make yourself at home in one of the 10 air-conditioned rooms featuring refrigerators and minibars. Flat-screen televisions with satellite programming provide entertainment, while complimentary wireless Internet access keeps you connected. Bathrooms with showers are provided. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Be sure to enjoy recreational amenities including an indoor pool and bicycles to rent.</p><p><b>Dining: </b> Enjoy a meal at the restaurant, or stay in and take advantage of the resort's room service (during limited hours). A complimentary continental breakfast is served daily from 7:30 AM to 11 AM.</p><p><b>Business, Other Amenities: </b> Featured amenities include a library and a safe deposit box at the front desk. Free self parking is available onsite.</p>"
2044436,Hotel Gowtham,3,4.0,23,1378,Avinashi Road,India,Coimbatore,/2044/2044436/images/f4d6e487_tn.jpg,"<p><b>Property Location: </b> A stay at Hotel Gowtham places you in the heart of Coimbatore, within a 10-minute walk of Kovai Medical Center and Hospital and Lotus Eye Hospital and Institute.  This hotel is 2.6 mi (4.1 km) from Codissia Trade Fair Complex and 2.8 mi (4.5 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Stay in one of 59 guestrooms featuring LED televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include desks and complimentary bottled water, and housekeeping is provided daily.</p><p><b>Amenities: </b> Make use of convenient amenities, which include complimentary wireless Internet access and concierge services.</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers 24-hour room service. Buffet breakfasts are available daily from 7 AM to 10 AM for a fee.</p><p><b>Business, Other Amenities: </b> Featured amenities include complimentary newspapers in the lobby, dry cleaning/laundry services, and a 24-hour front desk. Free self parking is available onsite.</p>"
2044626,WelcomHotel Coimbatore-Member ITC Hotel Group,5,5.0,392,6136,City Centre,India,Coimbatore,/2044/2044626/images/Main_tn.jpg,"<p><b>Property Location: </b> With a stay at WelcomHotel Coimbatore-Member ITC Hotel Group, you'll be centrally located in Coimbatore, within a 10-minute drive of Puliakulam Vinayagar Temple and Gedee Car Museum.  This 5-star hotel is 3.3 mi (5.3 km) from PSG College of Technology and 4.1 mi (6.6 km) from Tamil Nadu Agricultural University.</p><p><b>Rooms: </b> Make yourself at home in one of the 103 air-conditioned rooms featuring flat-screen televisions. Wireless Internet access (surcharge) keeps you connected, and cable programming is available for your entertainment. Private bathrooms with showers feature rainfall showerheads and complimentary toiletries. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Enjoy recreational amenities such as a health club and an outdoor pool. Additional amenities at this hotel include wireless Internet access (surcharge), concierge services, and babysitting/childcare (surcharge).</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers 24-hour room service. Wrap up your day with a drink at the bar/lounge. Buffet breakfasts are available daily from 7 AM to 10:30 AM for a fee.</p><p><b>Business, Other Amenities: </b> Featured amenities include wired Internet access (surcharge), a 24-hour business center, and complimentary newspapers in the lobby. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free valet parking is available onsite.</p>"
2045142,Hotel Grand Tree,3,4.5,9,2789,Gandhipuram-New Bus Terminal,India,Coimbatore,/2045/2045142/images/112554597_tn.jpg,""
2047586,OYO 8432 Apartment Angel Park,3,,,1936,Avinashi Road,India,Coimbatore,/2047/2047586/images/EPR_2142_tn.jpg,"Facilities:OYO 8432 Apartment Angel Park is located strategically in Coimbatore to offer you the best services and comfort at affordable rates. The well trained and friendly staff of OYO maintains the property and ensures your stay is smooth.Facilities:Our rooms are tastefully furnished and offer amenities like AC, Card Payment, Geyser and a lot more.Safety measures are taken and facilities like fire safety, first aid and round the clock security are provided for the safety of guests.Our 24-hour helpdesk offers further assistance to our guests.What's NearbyExplore Coimbatore and visit the famous landmarks and attractions such as Sree Ayyappan Temple and Eachanari Vinayagar Temple among others.Out of Cash? There is ICICI BANK ATM, Sbt Atm and IDBI Bank ATM in close vicinity to the property."
2047840,OYO 5307 Horizon Heights,3,,,,Singanallur,India,Coimbatore,/2047/2047840/images/82dcc8b6d5568756_hdi_tn.jpg,"Facilities:OYO 5307 Horizon Heights is located strategically in Coimbatore to offer you the best services and comfort at affordable rates. Maintained by a skilled and friendly staff, the OYO ensures you have a good stay.Facilities:AC, Card Payment, Geyser and more are equipped in our property.The hotel provides facilities like fire safety, first aid and round the clock security for the guests security.Our 24-hour helpdesk offers further assistance to our guests.What's NearbyExplore Coimbatore and visit the famous landmarks and attractions such as Sree Ayyappan Temple and Eachanari Vinayagar Temple among others.There is Syndicate Bank ATM, Syndicate and Federal Bank nearby the hotel so you are never out of cash."
2047844,OYO 5319 Hotel Navaratna,3,,,1991,Singanallur,India,Coimbatore,/2047/2047844/images/Prop__default__32__Facade_ed_tn.jpg,"Facilities:Located in the heart of Coimbatore, OYO 5319 Hotel Navaratna promises a great experience to the guests at affordable rates. Maintained by a skilled and friendly staff, the OYO ensures you have a good stay.Facilities:The property offers AC, Card Payment, Geyser and more.The hotel provides facilities like fire safety, first aid and round the clock security for the guests security.Our 24-hour helpdesk offers further assistance to our guests.What's NearbyExplore Coimbatore and visit the famous landmarks and attractions such as Sree Ayyappan Temple and Eachanari Vinayagar Temple among others.Syndicate Bank, Dena Bank ATM and Federal Bank close to the hotel ensures you are never short on cash."
2047902,OYO 6732 Dheeran Residency,3,,,,Avinashi Road,India,Coimbatore,/2047/2047902/images/EPR_2149_tn.jpg,"Facilities:With its easy accessibility to many key attractions, OYO 6732 Dheeran Residency in Coimbatore offers you the best services, experience and comfort at affordable rates. The property is well maintained by a trained and skillful OYO staff who ensure all your needs are catered to.Facilities:The property offers AC, Card Payment, TV and more.We take our guests safety seriously and provide facilities like fire safety, first aid and round the clock security to ensure the same.Additionally, we have a 24-hour helpdesk to offer guests assistance at any hour.What's NearbyTake a tour of the Coimbatore and explore key attractions like Sree Ayyappan Temple and Eachanari Vinayagar Temple.Out of Cash? There is The Federal Bank, Syndicate Bank and ICICI BANK ATM in close vicinity to the property."
2048158,Hotel Mangala International,3,3.0,64,,Near Bus Terminal,India,Coimbatore,/2048/2048158/images/_10A6309_(1)_tn.jpg,""
2050916,Lemon Tree Hotel Coimbatore,4,4.5,60,10398,Avinashi Road,India,Coimbatore,/2050/2050916/images/DSC_9208...._tn.jpg,"<p><b>Property Location: </b> With a stay at Lemon Tree Hotel Coimbatore in Coimbatore, you'll be within a 15-minute drive of Lotus Eye Hospital and Institute and Kovai Medical Center and Hospital.  This 4-star hotel is 4.5 mi (7.2 km) from Codissia Trade Fair Complex and 4.7 mi (7.6 km) from CHIL SEZ IT Park.</p><p><b>Rooms: </b> Make yourself at home in one of the 61 air-conditioned rooms featuring refrigerators and minibars. Cable programming and DVD players are provided for your entertainment, while complimentary wireless Internet access keeps you connected. Private bathrooms with bathtubs or showers feature complimentary toiletries and bathrobes. Conveniences include phones, as well as safes and desks.</p><p><b>Amenities: </b> Don't miss out on recreational opportunities including an outdoor pool and a fitness center. Additional amenities at this hotel include complimentary wireless Internet access, wedding services, and tour/ticket assistance.</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers 24-hour room service. Quench your thirst with your favorite drink at the bar/lounge.</p><p><b>Business, Other Amenities: </b> Featured amenities include a business center, dry cleaning/laundry services, and a 24-hour front desk. Event facilities at this hotel consist of a conference center and a meeting room. Guests may use a train station pick-up service for a surcharge, and free valet parking is available onsite.</p>"
